length	gene_names
227	c88284-g2
223	c88285-g1
540	c88285-g2
497	c88287-g1
219	c88287-g2
1289	c88288-g1
616	c88289-g1
898	c88289-g2
274	c88290-g3
254	c88294-g1
1655	c88295-g1
1114	c88297-g1
426	c88301-g1
205	c88302-g1
646	c88304-g1
312	c88307-g1
1182	c88308-g1
519	c88309-g1
207	c88311-g2
395	c88312-g1
455	c88315-g1
220	c88315-g2
686	c88316-g1
311	c88319-g1
923	c88320-g1
326	c88322-g1
1005	c88325-g1
210	c88326-g1
271	c88327-g1
447	c88329-g1
556	c88330-g1
261	c88332-g1
324	c88332-g2
259	c88333-g1
371	c88333-g2
583	c88336-g1
261	c88337-g1
4615	c88339-g1
500	c88341-g1
277	c88342-g1
717	c88344-g1
794	c88345-g1
398	c88350-g1
364	c88350-g2
435	c88354-g1
619	c88355-g1
406	c88358-g1
353	c88359-g1
2084	c8835-g1
238	c88362-g1
240	c88363-g1
389	c88363-g2
813	c88364-g1
211	c88367-g1
273	c88369-g1
295	c88370-g1
247	c88370-g2
352	c88371-g1
201	c88372-g1
299	c88374-g1
364	c88379-g1
204	c88379-g2
481	c88381-g1
333	c88381-g2
284	c88381-g3
321	c88382-g1
1317	c88383-g1
229	c88384-g1
1827	c88385-g1
306	c88386-g2
252	c88390-g1
288	c88392-g2
2771	c88393-g1
242	c88394-g1
222	c88396-g1
572	c88397-g2
336	c88401-g1
605	c88402-g1
260	c88402-g2
413	c88403-g1
304	c88404-g1
1151	c88407-g1
216	c88408-g1
351	c88408-g2
216	c88408-g3
258	c88409-g1
325	c88410-g2
218	c88412-g1
307	c88412-g2
295	c88412-g3
222	c88412-g4
445	c88413-g1
2838	c88416-g1
528	c88417-g1
465	c88419-g1
296	c88420-g1
452	c88422-g1
204	c88425-g1
252	c88426-g1
210	c88426-g2
802	c88427-g1
911	c88428-g1
435	c88428-g2
1599	c88430-g1
451	c88431-g1
203	c88431-g2
269	c88435-g1
481	c88435-g2
252	c88435-g3
212	c88438-g1
358	c88439-g1
222	c88440-g1
220	c88442-g1
365	c88444-g1
601	c88444-g2
265	c88445-g1
260	c88445-g2
451	c88446-g1
814	c88449-g1
389	c88453-g1
447	c88454-g1
376	c88455-g1
285	c88456-g1
227	c88457-g1
253	c88459-g1
280	c88460-g1
278	c88461-g1
314	c88462-g1
203	c88465-g1
250	c88466-g1
202	c88468-g1
299	c88469-g1
363	c88469-g2
253	c88472-g1
309	c88473-g1
347	c88473-g2
250	c88474-g1
231	c88474-g2
286	c88476-g1
217	c88477-g2
354	c88478-g3
394	c88483-g1
1691	c88486-g1
1076	c88487-g1
400	c88488-g1
524	c88489-g1
205	c88493-g1
867	c88496-g1
301	c88498-g1
329	c88498-g2
284	c88499-g1
277	c88500-g1
1976	c88500-g2
1385	c88501-g1
970	c88503-g1
562	c88504-g1
230	c88506-g1
1313	c88507-g1
279	c88509-g1
245	c88510-g1
225	c88511-g1
279	c88513-g1
212	c88514-g1
457	c88517-g1
202	c88518-g1
234	c88518-g2
693	c88519-g1
222	c88522-g1
419	c88523-g1
501	c88523-g2
273	c88524-g1
265	c88525-g1
376	c88527-g1
921	c88528-g1
400	c88529-g1
234	c8852-g1
284	c88534-g1
238	c88536-g1
305	c88539-g1
325	c88541-g1
257	c88542-g1
229	c88545-g1
205	c88547-g1
1008	c88548-g1
386	c88552-g1
280	c88553-g3
1195	c88554-g1
260	c88555-g1
436	c88557-g1
231	c88557-g2
226	c88558-g1
407	c88558-g2
326	c88560-g1
430	c88561-g1
342	c88562-g1
370	c88563-g1
998	c88565-g1
848	c88566-g1
265	c88567-g1
270	c88568-g1
719	c88569-g1
226	c88569-g2
278	c88569-g3
550	c88571-g1
487	c88577-g1
206	c88577-g2
204	c88579-g1
479	c88583-g1
275	c88585-g1
1541	c88589-g1
870	c88590-g1
2115	c88591-g1
804	c88592-g1
361	c88592-g2
354	c88594-g1
466	c88595-g1
316	c88596-g1
202	c88597-g1
516	c88598-g1
318	c88599-g1
257	c88600-g1
880	c88605-g1
287	c88608-g1
226	c88609-g1
290	c88609-g2
469	c88610-g1
421	c88611-g1
527	c88612-g1
332	c88614-g1
370	c88616-g1
329	c88618-g1
218	c88620-g1
294	c88624-g1
295	c88624-g2
238	c88625-g1
395	c88626-g1
901	c88627-g1
314	c88629-g1
268	c88630-g1
306	c88631-g1
676	c88634-g1
1065	c88637-g1
205	c88638-g1
262	c88639-g1
349	c88640-g1
277	c88641-g1
271	c88642-g1
948	c88643-g1
202	c88644-g1
254	c88645-g1
566	c88645-g2
300	c88646-g1
214	c88650-g1
495	c88651-g1
477	c88654-g1
688	c88654-g2
276	c88654-g3
220	c88656-g1
212	c88658-g1
399	c88660-g1
370	c88663-g1
231	c88665-g1
436	c88666-g1
309	c88667-g1
275	c88668-g1
791	c88669-g1
279	c88670-g1
223	c88671-g1
542	c88672-g1
1440	c88672-g2
496	c88675-g1
373	c88676-g1
457	c88677-g1
228	c88678-g1
249	c88679-g1
228	c88683-g1
299	c88684-g1
268	c88685-g1
233	c88688-g1
263	c88689-g1
406	c8868-g1
213	c88692-g1
221	c88692-g2
531	c88693-g2
515	c88694-g1
202	c88696-g1
266	c88698-g1
1052	c88701-g1
368	c88701-g2
419	c88704-g1
835	c88705-g1
364	c88706-g1
341	c88708-g1
401	c88708-g2
262	c88708-g3
310	c88711-g1
728	c88712-g1
724	c88713-g1
265	c88714-g1
867	c88715-g1
202	c88716-g1
235	c88716-g2
423	c88716-g3
438	c88718-g1
278	c88718-g2
254	c88719-g1
239	c88721-g1
1474	c88722-g1
1295	c88724-g1
2401	c88725-g1
345	c88726-g1
374	c88727-g1
204	c88728-g1
1045	c88732-g1
787	c88734-g1
298	c88734-g2
258	c88736-g1
302	c88737-g1
218	c88741-g2
203	c88741-g3
733	c88742-g1
295	c88746-g1
261	c88747-g2
236	c88750-g1
503	c88751-g1
207	c88751-g2
227	c88752-g1
635	c88754-g1
298	c88756-g1
361	c88756-g2
393	c88759-g1
201	c88760-g1
428	c88761-g1
229	c88763-g1
239	c88765-g1
338	c88765-g2
207	c88766-g1
244	c88767-g1
300	c88768-g1
295	c8876-g1
443	c88771-g1
206	c88772-g1
261	c88776-g1
223	c88780-g1
239	c88780-g2
215	c88780-g3
239	c88781-g1
210	c88782-g1
243	c88784-g1
201	c88784-g2
370	c88785-g1
295	c88786-g1
419	c88786-g2
266	c88787-g1
279	c88788-g1
798	c88792-g1
576	c88795-g1
247	c88796-g1
601	c88796-g2
293	c88799-g1
270	c88800-g1
452	c88802-g1
221	c88802-g2
267	c88802-g3
216	c88804-g1
206	c88805-g1
249	c88812-g1
423	c88818-g1
428	c88820-g1
227	c88824-g1
424	c88825-g1
310	c88826-g1
423	c88828-g1
544	c88829-g1
506	c88829-g2
274	c88831-g1
201	c88833-g1
204	c88834-g1
270	c88835-g1
816	c88836-g1
1820	c88837-g1
233	c88838-g1
436	c88839-g1
208	c88844-g1
280	c88845-g1
319	c88845-g2
208	c88848-g1
269	c88849-g1
946	c88850-g1
250	c88851-g1
876	c88854-g1
735	c88855-g1
518	c88856-g1
283	c88857-g1
530	c88858-g1
624	c88859-g1
402	c88862-g1
228	c88862-g2
542	c88863-g1
2463	c88866-g1
254	c88867-g2
303	c88868-g1
832	c88869-g1
235	c88872-g1
276	c88874-g1
893	c88875-g1
409	c88877-g1
276	c88878-g1
222	c88879-g1
210	c88880-g1
296	c88881-g1
270	c88881-g2
273	c88883-g1
1032	c88886-g1
284	c88888-g1
761	c88888-g2
574	c88889-g1
320	c88892-g1
223	c88896-g1
458	c88897-g1
213	c88898-g1
396	c88899-g1
654	c88900-g1
287	c88903-g1
323	c88905-g1
421	c88906-g1
282	c88912-g1
716	c88913-g1
303	c88914-g1
820	c88917-g1
216	c88921-g1
558	c88922-g1
268	c88923-g1
3531	c88923-g2
396	c88924-g1
1139	c88925-g1
2876	c88926-g1
254	c88926-g2
215	c88927-g1
355	c88928-g1
258	c88928-g2
504	c8892-g1
220	c88933-g1
263	c88934-g1
914	c88935-g1
269	c88935-g2
220	c88935-g3
272	c88935-g4
209	c88936-g1
221	c88937-g1
209	c88938-g1
295	c88938-g2
441	c88939-g1
604	c88939-g2
934	c88940-g1
282	c88944-g2
316	c88945-g1
366	c88948-g1
257	c88949-g1
1453	c88950-g1
346	c88951-g1
2526	c88951-g2
247	c88952-g1
314	c88952-g2
310	c88953-g1
318	c88955-g1
216	c88956-g1
438	c88963-g1
223	c88963-g2
251	c88964-g1
203	c88964-g2
345	c88965-g1
258	c88966-g1
505	c88967-g1
238	c88967-g2
297	c88968-g1
496	c88970-g2
512	c88971-g1
247	c88971-g2
283	c88972-g1
755	c88973-g1
1741	c88975-g1
231	c88976-g1
443	c88977-g1
239	c88978-g1
1026	c88980-g1
276	c88981-g1
288	c88981-g2
969	c88982-g1
339	c88983-g1
820	c88984-g1
206	c88985-g1
249	c88985-g2
278	c88986-g2
411	c88987-g1
213	c88990-g1
389	c88991-g1
316	c88992-g1
216	c88993-g1
379	c88994-g1
205	c88995-g1
730	c88996-g1
326	c88997-g1
359	c88997-g2
457	c88997-g3
1628	c88998-g1
226	c88999-g1
210	c88999-g2
229	c89002-g1
354	c89003-g1
414	c89003-g2
637	c89004-g1
303	c89005-g1
253	c89008-g1
453	c89009-g1
279	c89011-g1
338	c89012-g1
252	c89013-g1
282	c89017-g1
321	c89019-g1
397	c89020-g1
308	c89022-g1
201	c89023-g1
1103	c89028-g1
226	c8902-g1
457	c89030-g1
265	c89031-g1
288	c89036-g1
321	c89036-g2
276	c89038-g1
424	c89041-g1
2282	c89042-g1
229	c89044-g1
616	c89045-g1
207	c89046-g1
254	c89050-g1
389	c89050-g2
1109	c89052-g1
386	c89054-g1
292	c89055-g1
232	c89055-g2
736	c89056-g1
1488	c89056-g2
216	c89057-g1
1463	c89057-g2
746	c89057-g4
1186	c89058-g1
457	c89060-g1
481	c89062-g1
764	c89063-g1
1047	c89064-g1
278	c89065-g1
750	c89066-g1
236	c89067-g1
335	c89068-g1
447	c89069-g1
1152	c89070-g1
269	c89071-g1
284	c89075-g1
260	c89075-g3
252	c89075-g4
249	c89075-g5
333	c89075-g6
211	c89077-g1
397	c89079-g1
317	c89079-g2
254	c89080-g1
368	c89082-g1
1880	c89083-g1
355	c89084-g1
406	c89084-g2
213	c89086-g1
511	c89087-g1
476	c89089-g1
257	c89089-g2
274	c89090-g1
351	c89090-g2
230	c89091-g1
344	c89091-g2
1964	c89093-g1
270	c89095-g1
2182	c89095-g2
349	c89097-g1
284	c89098-g1
204	c89099-g1
307	c89101-g1
421	c89103-g1
289	c89103-g2
1723	c89104-g1
275	c89107-g1
295	c89108-g1
274	c89108-g2
427	c89111-g1
308	c89113-g1
1580	c89113-g2
250	c89115-g1
324	c89115-g2
557	c89117-g1
223	c89118-g1
251	c89118-g2
246	c89119-g1
2239	c89121-g1
1280	c89123-g1
280	c89124-g2
238	c89124-g3
236	c89124-g4
298	c89126-g1
319	c89127-g1
478	c89129-g1
252	c89131-g2
368	c89133-g1
261	c89135-g1
231	c89135-g2
385	c89136-g1
201	c89137-g1
338	c89137-g2
265	c89140-g1
307	c89141-g1
2227	c89142-g1
4241	c89143-g1
201	c89146-g1
316	c89148-g1
298	c89149-g1
202	c8914-g1
481	c89150-g1
336	c89150-g2
328	c89150-g3
941	c89151-g1
211	c89156-g1
319	c89157-g1
247	c89159-g1
465	c89160-g1
398	c89160-g2
259	c89164-g1
275	c89165-g1
435	c89166-g1
259	c89167-g1
770	c89169-g1
244	c89169-g2
301	c89169-g3
258	c89173-g1
262	c89176-g1
510	c89178-g1
685	c89179-g1
311	c89179-g2
267	c89180-g1
394	c89183-g1
445	c89185-g1
232	c89186-g1
244	c89186-g2
228	c89187-g1
214	c89187-g2
282	c89190-g1
247	c89191-g1
602	c89192-g1
370	c89192-g2
885	c89193-g1
245	c89194-g1
307	c89195-g1
214	c89199-g1
220	c89200-g1
1022	c89201-g1
274	c89201-g2
259	c89201-g3
504	c89202-g1
401	c89204-g1
1555	c89205-g2
256	c89208-g1
689	c89209-g1
250	c89210-g1
267	c89211-g1
333	c89211-g2
212	c89214-g1
925	c89214-g2
220	c89214-g3
343	c89216-g1
2368	c89218-g1
268	c89219-g1
330	c89221-g1
214	c89222-g1
382	c89223-g1
774	c89224-g1
280	c89226-g1
235	c89226-g2
384	c89228-g1
282	c89229-g1
359	c89230-g1
346	c89230-g2
776	c89234-g1
611	c89235-g1
301	c89236-g1
372	c89238-g1
1738	c89238-g2
871	c89238-g3
410	c89240-g1
288	c89241-g1
208	c89242-g1
604	c89244-g1
686	c89245-g1
274	c89246-g1
324	c89247-g1
452	c89249-g1
236	c89250-g1
347	c89251-g1
266	c89252-g1
483	c89253-g1
319	c89255-g1
679	c89257-g1
837	c89258-g1
231	c89259-g1
275	c89259-g2
359	c89259-g3
248	c89261-g1
531	c89261-g2
1195	c89264-g1
211	c89265-g1
729	c89265-g2
223	c89267-g1
438	c89268-g1
311	c89268-g2
296	c89269-g2
223	c8926-g1
353	c89271-g1
235	c89272-g1
373	c89272-g2
526	c89273-g1
897	c89274-g1
346	c89274-g2
210	c89276-g1
207	c89279-g1
428	c89280-g1
336	c89280-g2
235	c89281-g1
230	c89282-g1
203	c89285-g1
963	c89286-g1
292	c89288-g1
277	c89288-g2
300	c89289-g1
213	c89290-g1
224	c89290-g2
875	c89291-g1
223	c89295-g1
253	c89296-g1
1674	c89297-g1
750	c89299-g1
209	c89301-g1
1924	c89301-g2
210	c89302-g1
1422	c89303-g1
256	c89304-g1
236	c89305-g1
234	c89306-g1
1135	c89308-g1
281	c89309-g1
1827	c89309-g2
220	c89311-g1
211	c89311-g2
423	c89313-g1
448	c89315-g1
455	c89316-g1
483	c89317-g1
417	c89319-g1
207	c89320-g1
670	c89322-g1
783	c89322-g2
290	c89324-g1
395	c89324-g2
493	c89326-g1
291	c89327-g1
436	c89332-g1
266	c89333-g1
354	c89333-g2
380	c89335-g1
376	c89335-g2
267	c89336-g1
290	c89337-g1
359	c89339-g1
2188	c89341-g1
255	c89341-g2
279	c89342-g1
352	c89343-g1
399	c89344-g1
1401	c89345-g1
257	c89346-g1
254	c89347-g1
378	c89349-g1
301	c89350-g1
279	c89352-g1
272	c89353-g1
862	c89354-g1
417	c89354-g2
310	c89356-g1
373	c89357-g1
229	c89362-g1
630	c89363-g1
280	c89363-g2
1133	c89364-g1
325	c89365-g2
218	c89366-g1
230	c89367-g1
634	c89367-g2
224	c89368-g1
253	c89370-g1
345	c89370-g2
483	c89371-g1
563	c89371-g2
422	c89372-g1
372	c89373-g1
270	c89374-g4
205	c89375-g1
586	c89377-g1
278	c89378-g1
351	c89379-g1
218	c89380-g1
997	c89383-g1
240	c89384-g1
331	c89385-g1
645	c89386-g1
265	c89387-g1
202	c89387-g2
242	c89387-g3
238	c89389-g1
208	c89390-g1
236	c89390-g2
318	c89392-g1
525	c89393-g1
247	c89394-g1
365	c89395-g1
336	c89397-g1
362	c89398-g1
203	c89398-g2
461	c89399-g1
3370	c89399-g2
434	c89400-g1
273	c89404-g1
709	c89404-g2
617	c89405-g1
277	c89410-g1
286	c89410-g2
386	c89412-g1
654	c89414-g1
441	c89414-g2
305	c89415-g1
228	c89415-g2
208	c89416-g1
594	c89416-g2
342	c89417-g1
339	c89419-g1
2415	c89420-g1
203	c89421-g1
304	c89422-g1
296	c89423-g1
369	c89423-g2
237	c89424-g1
585	c89424-g2
211	c89426-g1
323	c89427-g1
204	c89428-g1
258	c89428-g2
228	c89431-g1
400	c89433-g1
396	c89434-g1
330	c89439-g1
709	c89440-g1
447	c89441-g1
202	c89443-g1
289	c89444-g1
506	c89444-g2
382	c89445-g1
220	c89449-g1
374	c89449-g2
390	c89450-g1
530	c89452-g1
1625	c89452-g2
381	c89453-g1
641	c89455-g1
236	c89456-g1
214	c89457-g1
243	c89459-g1
479	c89461-g1
882	c89462-g1
290	c89463-g1
231	c89470-g1
505	c89471-g1
234	c89475-g1
1216	c89475-g2
221	c89477-g1
574	c89477-g2
559	c89478-g1
496	c89479-g1
202	c89482-g1
328	c89483-g1
271	c89484-g1
276	c89485-g1
280	c89486-g1
412	c89487-g1
286	c89488-g1
267	c89489-g1
235	c89491-g1
490	c89492-g1
686	c89493-g1
268	c89496-g1
352	c89496-g2
322	c89498-g1
267	c89499-g1
468	c89500-g1
1959	c89501-g1
204	c89503-g1
410	c89503-g2
465	c89505-g1
1399	c89508-g1
223	c89509-g1
233	c89510-g1
232	c89510-g2
237	c89513-g1
839	c89514-g1
498	c89516-g1
217	c89516-g2
229	c89516-g3
517	c89517-g1
316	c89519-g1
241	c89521-g1
966	c89522-g1
244	c89523-g1
280	c89523-g3
218	c89525-g1
237	c89525-g2
322	c89527-g1
204	c89529-g1
342	c89530-g1
205	c89530-g2
248	c89534-g1
489	c89535-g1
277	c89536-g1
268	c89536-g2
259	c89537-g1
221	c89537-g2
795	c89539-g1
417	c89545-g1
316	c89547-g1
203	c89548-g1
218	c89549-g1
280	c8954-g1
226	c89550-g1
1890	c89551-g1
282	c89552-g1
336	c89553-g1
353	c89553-g2
234	c89554-g1
217	c89555-g1
293	c89556-g1
337	c89558-g1
252	c89559-g1
377	c89560-g1
286	c89563-g1
240	c89566-g1
240	c89567-g1
262	c89569-g1
268	c89570-g1
215	c89571-g1
477	c89571-g2
930	c89574-g1
276	c89575-g1
583	c89578-g1
219	c89579-g1
226	c89580-g1
488	c89581-g1
374	c89581-g2
2974	c89585-g1
1025	c89586-g1
375	c89586-g2
236	c89587-g1
283	c89588-g1
352	c89588-g2
487	c89590-g1
907	c89591-g1
951	c89592-g1
315	c89593-g1
257	c89593-g2
329	c89593-g3
273	c89593-g4
212	c89596-g1
419	c89597-g1
1309	c89598-g1
350	c89601-g1
603	c89604-g1
332	c89606-g1
318	c89607-g1
217	c89607-g2
210	c89609-g2
205	c89610-g1
324	c89611-g1
412	c89612-g1
5430	c89613-g1
331	c89614-g1
312	c89615-g1
388	c89619-g1
429	c89621-g1
484	c89621-g2
372	c89622-g1
437	c89622-g2
4281	c89623-g1
697	c89624-g1
273	c89625-g1
238	c89625-g2
333	c89625-g3
230	c89630-g1
264	c89633-g1
359	c89634-g1
3128	c89634-g2
205	c89635-g1
389	c89636-g1
202	c89637-g1
378	c89638-g1
612	c89640-g1
537	c89641-g1
342	c89642-g1
1224	c89642-g2
689	c89643-g1
810	c89643-g2
230	c89644-g1
224	c89647-g1
255	c89649-g1
238	c89651-g1
332	c89652-g1
598	c89653-g1
429	c89654-g1
225	c89655-g1
595	c89655-g2
220	c89656-g2
249	c89658-g1
384	c89659-g1
647	c89659-g2
568	c89660-g1
319	c89661-g1
341	c89662-g1
407	c89663-g1
521	c89663-g2
210	c89664-g1
231	c89664-g2
525	c89665-g1
2411	c89666-g1
411	c89667-g1
332	c89667-g2
1918	c89669-g1
218	c89671-g1
283	c89672-g1
328	c89672-g2
392	c89674-g1
307	c89674-g2
419	c89676-g1
413	c89678-g1
278	c89678-g2
320	c89680-g1
373	c89683-g1
251	c89685-g1
1080	c89686-g1
221	c89688-g1
486	c89689-g1
930	c89689-g2
545	c89692-g1
248	c89693-g1
760	c89693-g2
429	c89694-g1
358	c89694-g2
231	c89695-g1
667	c89696-g1
342	c89697-g1
218	c89700-g1
342	c89700-g2
780	c89702-g1
218	c89707-g1
748	c89708-g1
560	c89710-g1
433	c89711-g1
227	c89711-g2
275	c89712-g1
548	c89712-g2
254	c89713-g1
219	c89714-g1
203	c89720-g1
387	c89720-g2
204	c89721-g1
380	c89723-g1
504	c89723-g2
285	c89725-g1
269	c89729-g1
226	c89729-g2
242	c89730-g1
210	c89730-g3
484	c89731-g1
247	c89732-g1
944	c89734-g1
374	c89736-g1
4027	c89739-g1
209	c89741-g1
238	c89742-g2
493	c89743-g1
385	c89743-g2
415	c89744-g1
572	c89747-g1
269	c89749-g1
220	c8974-g1
524	c89751-g1
279	c89752-g1
288	c89754-g1
252	c89755-g1
229	c89758-g1
382	c89758-g2
205	c89758-g3
715	c89759-g1
297	c89760-g1
712	c89761-g1
889	c89763-g1
337	c89764-g1
407	c89765-g1
539	c89766-g1
1215	c89767-g1
363	c89768-g1
228	c89769-g1
573	c89770-g2
267	c89771-g2
398	c89773-g1
208	c89774-g1
385	c89775-g1
350	c89777-g1
619	c89777-g2
972	c89779-g1
476	c89780-g1
472	c89781-g1
273	c89781-g2
211	c89782-g1
234	c89783-g1
288	c89784-g1
216	c89784-g2
1966	c89786-g1
379	c89787-g1
518	c89788-g1
247	c89789-g1
263	c89791-g1
277	c89791-g2
237	c89793-g1
1237	c89794-g1
414	c89795-g1
302	c89796-g1
227	c89797-g1
385	c89799-g1
227	c89800-g1
380	c89801-g1
271	c89804-g1
439	c89805-g1
228	c89806-g1
212	c89807-g1
247	c89808-g1
754	c89808-g2
734	c89811-g1
723	c89813-g1
478	c89813-g2
680	c89815-g1
261	c89815-g2
308	c89816-g1
244	c89820-g1
504	c89821-g1
299	c89822-g1
362	c89822-g2
295	c89824-g1
358	c89827-g1
820	c89828-g1
305	c89828-g2
220	c89830-g1
391	c89831-g1
288	c89832-g1
360	c89835-g1
296	c89836-g1
258	c89836-g2
262	c89841-g1
288	c89841-g2
300	c89841-g3
872	c89844-g1
272	c89846-g1
971	c89847-g1
458	c89848-g2
657	c89849-g1
216	c8984-g1
451	c89850-g1
440	c89853-g1
247	c89854-g1
368	c89860-g1
265	c89860-g2
309	c89861-g1
227	c89861-g2
391	c89862-g1
217	c89863-g1
289	c89864-g1
303	c89864-g2
297	c89864-g3
1069	c89870-g1
222	c89872-g1
265	c89873-g2
737	c89874-g1
446	c89877-g1
302	c89879-g1
224	c89880-g1
1040	c89881-g1
291	c89882-g1
327	c89882-g2
255	c89883-g1
538	c89884-g1
209	c89885-g1
396	c89886-g1
600	c89886-g2
1598	c89889-g1
258	c89892-g1
290	c89892-g2
221	c89892-g3
474	c89894-g1
218	c89895-g1
852	c89897-g2
879	c89898-g1
231	c89898-g2
231	c89900-g1
1055	c89902-g1
203	c89903-g1
287	c89903-g2
328	c89905-g1
591	c89905-g2
287	c89906-g1
221	c89912-g1
345	c89912-g2
376	c89914-g1
205	c89916-g1
238	c89916-g2
201	c89917-g1
456	c89918-g2
794	c8991-g1
201	c89920-g1
750	c89923-g1
217	c89924-g1
201	c89924-g2
216	c89925-g1
244	c89925-g2
545	c89926-g1
486	c89928-g1
376	c89928-g2
481	c89928-g3
632	c89933-g1
713	c89933-g2
508	c89935-g1
797	c89936-g1
1355	c89938-g1
1465	c89939-g1
472	c89942-g1
246	c89945-g1
507	c89947-g1
207	c89947-g2
525	c89948-g1
617	c89949-g1
704	c89949-g2
279	c89953-g1
325	c89956-g1
253	c89959-g1
613	c89961-g1
245	c89962-g1
1109	c89964-g1
287	c89968-g1
308	c89969-g1
1381	c89971-g1
400	c89973-g1
262	c89975-g1
326	c89978-g1
208	c89979-g1
404	c89980-g1
1406	c89980-g2
284	c89985-g2
458	c89986-g1
336	c89987-g1
433	c89988-g1
220	c89989-g1
360	c89989-g2
322	c89991-g1
1126	c89991-g2
1524	c89992-g1
210	c89995-g1
238	c89997-g1
283	c89997-g3
359	c89998-g1
562	c89999-g1
341	c90003-g1
1124	c90004-g1
259	c90006-g1
334	c90008-g1
286	c90009-g1
244	c90010-g1
210	c90011-g1
301	c90012-g1
459	c90014-g1
377	c90015-g1
647	c90018-g1
350	c90019-g1
468	c90020-g1
331	c90021-g1
296	c90022-g1
206	c90023-g1
308	c90026-g1
216	c90029-g1
350	c90030-g1
451	c90030-g2
260	c90031-g1
220	c90032-g1
265	c90032-g2
203	c90034-g1
465	c90034-g2
236	c90035-g1
335	c90036-g1
224	c90037-g1
326	c90037-g2
460	c90038-g1
329	c90038-g2
271	c90040-g1
840	c90041-g1
223	c90041-g2
229	c90042-g1
240	c90042-g2
315	c90044-g1
956	c90044-g2
285	c90045-g1
222	c90046-g1
238	c90046-g2
981	c90048-g1
206	c90048-g2
232	c9004-g1
668	c90051-g1
279	c90051-g2
201	c90054-g1
230	c90056-g1
249	c90057-g1
243	c90059-g1
219	c90061-g1
1332	c90062-g1
204	c90064-g1
949	c90067-g1
206	c90067-g2
226	c90068-g1
308	c90069-g1
282	c90071-g1
258	c90071-g2
307	c90072-g1
211	c90073-g1
201	c90074-g2
480	c90074-g3
337	c90075-g1
225	c90077-g1
276	c90077-g3
411	c90079-g1
269	c90080-g2
298	c90081-g1
253	c90081-g2
617	c90082-g1
796	c90083-g1
622	c90085-g1
234	c90088-g1
377	c90090-g1
310	c90091-g1
770	c90092-g1
1060	c90094-g1
374	c90095-g1
819	c90097-g1
479	c90098-g1
768	c90098-g2
252	c90100-g1
566	c90101-g1
373	c90102-g1
261	c90103-g1
863	c90105-g1
209	c90106-g1
2333	c90110-g1
1400	c90112-g1
205	c90113-g1
266	c90114-g1
300	c90118-g1
700	c90120-g1
211	c90122-g1
1083	c90122-g2
1092	c90123-g1
225	c90124-g1
549	c90125-g1
550	c90126-g1
224	c90126-g2
1054	c90126-g3
259	c90127-g1
546	c90128-g1
339	c90130-g1
458	c90132-g1
485	c90133-g1
261	c90134-g1
231	c90134-g2
336	c90136-g1
349	c90137-g1
233	c90139-g1
307	c90141-g1
279	c90142-g1
312	c90143-g1
341	c90143-g2
374	c90146-g1
389	c90147-g1
414	c90150-g1
740	c90150-g2
222	c90150-g3
514	c90154-g1
682	c90155-g1
713	c90156-g1
474	c90159-g1
463	c90160-g1
1536	c90163-g1
297	c90163-g2
300	c90164-g1
243	c90165-g1
435	c90166-g1
1670	c90167-g1
258	c90167-g2
255	c90167-g3
213	c90168-g1
218	c90169-g1
345	c90170-g1
222	c90170-g2
306	c90172-g1
496	c90173-g1
482	c90174-g1
264	c90174-g2
230	c90176-g1
203	c90178-g1
579	c90179-g1
1923	c90179-g2
321	c90182-g1
539	c90183-g1
3056	c90184-g1
225	c90185-g1
717	c90188-g1
450	c90188-g2
441	c90190-g1
363	c90191-g1
410	c90191-g2
225	c90192-g1
258	c90192-g2
202	c90193-g1
244	c90194-g1
